datetime,south_generation,south_demand,irradiance,temp_c,humidity,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,load_lag_1h,load_lag_2h,load_lag_24h
2023-01-02 00:00:00,1117.8,1584.1,0.0,26.89,71.19,0,0,1,0,0.0,1.0,1708.1,1812.2,1565.6
2023-01-02 01:00:00,1157.8,1498.8,0.0,26.87,71.31,1,0,1,0,0.25881904510252074,0.9659258262890683,1584.1,1708.1,1549.6
2023-01-02 02:00:00,1006.5,1434.5,0.0,26.85,71.77,2,0,1,0,0.49999999999999994,0.8660254037844387,1498.8,1584.1,1473.7
2023-01-02 03:00:00,993.2,1387.1,0.0,26.86,72.39,3,0,1,0,0.7071067811865475,0.7071067811865476,1434.5,1498.8,1418.1
2023-01-02 04:00:00,998.5,1363.2,0.0,26.92,72.81,4,0,1,0,0.8660254037844386,0.5000000000000001,1387.1,1434.5,1390.3
2023-01-02 05:00:00,1003.6,1392.1,0.0,27.0,72.92,5,0,1,0,0.9659258262890683,0.25881904510252074,1363.2,1387.1,1418.3
2023-01-02 06:00:00,1183.3,1474.2,3.4,27.09,72.83,6,0,1,0,1.0,6.123233995736766e-17,1392.1,1363.2,1484.1
2023-01-02 07:00:00,1154.2,1424.7,93.12,27.21,72.59,7,0,1,0,0.9659258262890683,-0.25881904510252063,1474.2,1392.1,1393.4
2023-01-02 08:00:00,1107.9,1405.8,268.98,27.33,72.31,8,0,1,0,0.8660254037844387,-0.49999999999999983,1424.7,1474.2,1370.0
2023-01-02 09:00:00,1071.0,1477.1,434.55,27.37,72.48,9,0,1,0,0.7071067811865476,-0.7071067811865475,1405.8,1424.7,1411.2
2023-01-02 10:00:00,912.1,1541.0,484.15,27.36,72.96,10,0,1,0,0.49999999999999994,-0.8660254037844387,1477.1,1405.8,1457.6
2023-01-02 11:00:00,921.9,1562.0,616.55,27.28,73.75,11,0,1,0,0.258819045102521,-0.9659258262890682,1541.0,1477.1,1477.7
2023-01-02 12:00:00,922.7,1545.7,740.78,27.18,74.44,12,0,1,0,1.2246467991473532e-16,-1.0,1562.0,1541.0,1460.5
2023-01-02 13:00:00,914.0,1555.2,658.88,27.05,75.26,13,0,1,0,-0.2588190451025208,-0.9659258262890683,1545.7,1562.0,1459.3
2023-01-02 14:00:00,965.8,1592.3,571.35,26.95,75.79,14,0,1,0,-0.4999999999999998,-0.8660254037844388,1555.2,1545.7,1479.5
2023-01-02 15:00:00,935.9,1603.2,425.4,26.88,76.21,15,0,1,0,-0.7071067811865471,-0.7071067811865479,1592.3,1555.2,1508.5
2023-01-02 16:00:00,971.8,1627.5,248.62,26.86,76.3,16,0,1,0,-0.8660254037844384,-0.5000000000000004,1603.2,1592.3,1527.7
2023-01-02 17:00:00,1318.9,1651.5,75.4,26.87,76.26,17,0,1,0,-0.9659258262890683,-0.25881904510252063,1627.5,1603.2,1557.2
2023-01-02 18:00:00,1542.3,1775.3,0.0,26.86,76.17,18,0,1,0,-1.0,-1.8369701987210297e-16,1651.5,1627.5,1638.1
2023-01-02 19:00:00,1599.3,2118.1,0.0,26.85,76.18,19,0,1,0,-0.9659258262890684,0.2588190451025203,1775.3,1651.5,2017.1
2023-01-02 20:00:00,1531.5,2072.3,0.0,26.83,76.37,20,0,1,0,-0.8660254037844386,0.5000000000000001,2118.1,1775.3,1958.6
2023-01-02 21:00:00,1457.1,2008.9,0.0,26.81,76.58,21,0,1,0,-0.7071067811865477,0.7071067811865474,2072.3,2118.1,1904.0
2023-01-02 22:00:00,1348.1,1882.2,0.0,26.78,77.17,22,0,1,0,-0.5000000000000004,0.8660254037844384,2008.9,2072.3,1812.2
2023-01-02 23:00:00,1289.1,1856.1,0.0,26.71,78.14,23,0,1,0,-0.25881904510252157,0.9659258262890681,1882.2,2008.9,1708.1
2023-01-03 00:00:00,1082.6,1740.8,0.0,26.64,79.2,0,1,1,0,0.0,1.0,1856.1,1882.2,1584.1
2023-01-03 01:00:00,1202.1,1650.8,0.0,26.56,80.38,1,1,1,0,0.25881904510252074,0.9659258262890683,1740.8,1856.1,1498.8
2023-01-03 02:00:00,1140.9,1587.2,0.0,26.51,81.53,2,1,1,0,0.49999999999999994,0.8660254037844387,1650.8,1740.8,1434.5
2023-01-03 03:00:00,973.4,1533.1,0.0,26.44,82.66,3,1,1,0,0.7071067811865475,0.7071067811865476,1587.2,1650.8,1387.1
2023-01-03 04:00:00,939.4,1528.9,0.0,26.43,83.26,4,1,1,0,0.8660254037844386,0.5000000000000001,1533.1,1587.2,1363.2
2023-01-03 05:00:00,912.7,1574.1,0.0,26.46,83.42,5,1,1,0,0.9659258262890683,0.25881904510252074,1528.9,1533.1,1392.1
2023-01-03 06:00:00,1010.6,1713.1,2.62,26.55,83.2,6,1,1,0,1.0,6.123233995736766e-17,1574.1,1528.9,1474.2
2023-01-03 07:00:00,1120.1,1678.1,82.32,26.74,82.42,7,1,1,0,0.9659258262890683,-0.25881904510252063,1713.1,1574.1,1424.7
2023-01-03 08:00:00,1320.8,1616.0,247.23,26.97,81.11,8,1,1,0,0.8660254037844387,-0.49999999999999983,1678.1,1713.1,1405.8
2023-01-03 09:00:00,1584.5,1769.1,413.83,27.22,79.47,9,1,1,0,0.7071067811865476,-0.7071067811865475,1616.0,1678.1,1477.1
2023-01-03 10:00:00,1820.2,1871.6,547.35,27.37,78.14,10,1,1,0,0.49999999999999994,-0.8660254037844387,1769.1,1616.0,1541.0
2023-01-03 11:00:00,1711.5,1905.2,682.38,27.44,77.38,11,1,1,0,0.258819045102521,-0.9659258262890682,1871.6,1769.1,1562.0
2023-01-03 12:00:00,1818.0,1862.2,678.9,27.39,77.5,12,1,1,0,1.2246467991473532e-16,-1.0,1905.2,1871.6,1545.7
2023-01-03 13:00:00,1832.2,1867.0,553.28,27.27,78.24,13,1,1,0,-0.2588190451025208,-0.9659258262890683,1862.2,1905.2,1555.2
2023-01-03 14:00:00,1831.0,1964.5,502.45,27.12,79.14,14,1,1,0,-0.4999999999999998,-0.8660254037844388,1867.0,1862.2,1592.3
2023-01-03 15:00:00,1799.7,1975.2,366.77,27.0,79.8,15,1,1,0,-0.7071067811865471,-0.7071067811865479,1964.5,1867.0,1603.2
2023-01-03 16:00:00,1841.9,1957.0,227.18,26.9,80.36,16,1,1,0,-0.8660254037844384,-0.5000000000000004,1975.2,1964.5,1627.5
2023-01-03 17:00:00,1693.3,1867.7,74.82,26.83,80.73,17,1,1,0,-0.9659258262890683,-0.25881904510252063,1957.0,1975.2,1651.5
2023-01-03 18:00:00,1468.7,1931.7,0.0,26.78,80.98,18,1,1,0,-1.0,-1.8369701987210297e-16,1867.7,1957.0,1775.3
2023-01-03 19:00:00,1429.6,2276.1,0.0,26.79,81.0,19,1,1,0,-0.9659258262890684,0.2588190451025203,1931.7,1867.7,2118.1
2023-01-03 20:00:00,1753.8,2204.3,0.0,26.83,80.86,20,1,1,0,-0.8660254037844386,0.5000000000000001,2276.1,1931.7,2072.3
2023-01-03 21:00:00,1367.9,2126.0,0.0,26.88,80.66,21,1,1,0,-0.7071067811865477,0.7071067811865474,2204.3,2276.1,2008.9
2023-01-03 22:00:00,1656.8,2020.0,0.0,26.89,80.61,22,1,1,0,-0.5000000000000004,0.8660254037844384,2126.0,2204.3,1882.2
2023-01-03 23:00:00,1297.4,1977.7,0.0,26.92,80.44,23,1,1,0,-0.25881904510252157,0.9659258262890681,2020.0,2126.0,1856.1
2023-01-04 00:00:00,1804.0,1867.0,0.0,26.94,80.31,0,2,1,0,0.0,1.0,1977.7,2020.0,1740.8
2023-01-04 01:00:00,1456.1,1760.5,0.0,26.94,80.48,1,2,1,0,0.25881904510252074,0.9659258262890683,1867.0,1977.7,1650.8
2023-01-04 02:00:00,1188.5,1683.5,0.0,26.94,80.84,2,2,1,0,0.49999999999999994,0.8660254037844387,1760.5,1867.0,1587.2
2023-01-04 03:00:00,1168.7,1651.0,0.0,26.92,81.46,3,2,1,0,0.7071067811865475,0.7071067811865476,1683.5,1760.5,1533.1
2023-01-04 04:00:00,1156.8,1630.2,0.0,26.91,81.96,4,2,1,0,0.8660254037844386,0.5000000000000001,1651.0,1683.5,1528.9
2023-01-04 05:00:00,1694.8,1675.1,0.0,26.97,81.84,5,2,1,0,0.9659258262890683,0.25881904510252074,1630.2,1651.0,1574.1
2023-01-04 06:00:00,1577.4,1813.3,0.0,27.07,81.04,6,2,1,0,1.0,6.123233995736766e-17,1675.1,1630.2,1713.1
2023-01-04 07:00:00,1704.5,1787.0,63.83,27.18,80.25,7,2,1,0,0.9659258262890683,-0.25881904510252063,1813.3,1675.1,1678.1
2023-01-04 08:00:00,1238.8,1691.8,174.68,27.31,79.3,8,2,1,0,0.8660254037844387,-0.49999999999999983,1787.0,1813.3,1616.0
2023-01-04 09:00:00,1206.2,1852.7,314.9,27.41,78.51,9,2,1,0,0.7071067811865476,-0.7071067811865475,1691.8,1787.0,1769.1
2023-01-04 10:00:00,1225.3,1955.6,382.98,27.46,78.05,10,2,1,0,0.49999999999999994,-0.8660254037844387,1852.7,1691.8,1871.6
2023-01-04 11:00:00,1229.8,1985.3,443.25,27.47,77.79,11,2,1,0,0.258819045102521,-0.9659258262890682,1955.6,1852.7,1905.2
2023-01-04 12:00:00,1087.1,1915.6,539.25,27.47,77.46,12,2,1,0,1.2246467991473532e-16,-1.0,1985.3,1955.6,1862.2
2023-01-04 13:00:00,1593.1,1914.9,474.7,27.44,77.04,13,2,1,0,-0.2588190451025208,-0.9659258262890683,1915.6,1985.3,1867.0
2023-01-04 14:00:00,1203.2,2000.3,395.5,27.39,76.64,14,2,1,0,-0.4999999999999998,-0.8660254037844388,1914.9,1915.6,1964.5
2023-01-04 15:00:00,1320.8,1999.8,304.92,27.3,76.49,15,2,1,0,-0.7071067811865471,-0.7071067811865479,2000.3,1914.9,1975.2
2023-01-04 16:00:00,1580.9,1984.1,179.88,27.17,76.82,16,2,1,0,-0.8660254037844384,-0.5000000000000004,1999.8,2000.3,1957.0
2023-01-04 17:00:00,1525.8,1914.1,64.32,27.09,77.18,17,2,1,0,-0.9659258262890683,-0.25881904510252063,1984.1,1999.8,1867.7
2023-01-04 18:00:00,1650.8,2039.6,0.0,27.07,77.36,18,2,1,0,-1.0,-1.8369701987210297e-16,1914.1,1984.1,1931.7
2023-01-04 19:00:00,1674.4,2255.7,0.0,27.12,77.24,19,2,1,0,-0.9659258262890684,0.2588190451025203,2039.6,1914.1,2276.1
2023-01-04 20:00:00,1688.8,2170.2,0.0,27.2,76.9,20,2,1,0,-0.8660254037844386,0.5000000000000001,2255.7,2039.6,2204.3
2023-01-04 21:00:00,1528.9,2070.3,0.0,27.27,76.48,21,2,1,0,-0.7071067811865477,0.7071067811865474,2170.2,2255.7,2126.0
2023-01-04 22:00:00,1274.3,1960.3,0.0,27.32,75.94,22,2,1,0,-0.5000000000000004,0.8660254037844384,2070.3,2170.2,2020.0
2023-01-04 23:00:00,1526.1,1950.9,0.0,27.35,75.42,23,2,1,0,-0.25881904510252157,0.9659258262890681,1960.3,2070.3,1977.7
2023-01-05 00:00:00,1408.2,1837.7,0.0,27.39,75.13,0,3,1,0,0.0,1.0,1950.9,1960.3,1867.0
2023-01-05 01:00:00,1170.3,1745.5,0.0,27.4,75.23,1,3,1,0,0.25881904510252074,0.9659258262890683,1837.7,1950.9,1760.5
2023-01-05 02:00:00,1189.2,1686.7,0.0,27.39,75.55,2,3,1,0,0.49999999999999994,0.8660254037844387,1745.5,1837.7,1683.5
2023-01-05 03:00:00,1191.6,1635.5,0.0,27.4,76.14,3,3,1,0,0.7071067811865475,0.7071067811865476,1686.7,1745.5,1651.0
2023-01-05 04:00:00,1197.4,1606.6,0.0,27.45,76.91,4,3,1,0,0.8660254037844386,0.5000000000000001,1635.5,1686.7,1630.2
2023-01-05 05:00:00,1257.6,1674.1,0.0,27.53,77.69,5,3,1,0,0.9659258262890683,0.25881904510252074,1606.6,1635.5,1675.1
2023-01-05 06:00:00,1198.5,1835.2,0.0,27.6,78.54,6,3,1,0,1.0,6.123233995736766e-17,1674.1,1606.6,1813.3
2023-01-05 07:00:00,1381.7,1809.7,88.15,27.71,79.07,7,3,1,0,0.9659258262890683,-0.25881904510252063,1835.2,1674.1,1787.0
2023-01-05 08:00:00,1224.0,1710.5,247.77,27.84,78.78,8,3,1,0,0.8660254037844387,-0.49999999999999983,1809.7,1835.2,1691.8
2023-01-05 09:00:00,1225.9,1840.9,418.55,27.97,77.87,9,3,1,0,0.7071067811865476,-0.7071067811865475,1710.5,1809.7,1852.7
2023-01-05 10:00:00,1274.3,1945.6,531.33,28.01,77.0,10,3,1,0,0.49999999999999994,-0.8660254037844387,1840.9,1710.5,1955.6
2023-01-05 11:00:00,1283.4,1993.3,679.35,27.87,76.7,11,3,1,0,0.258819045102521,-0.9659258262890682,1945.6,1840.9,1985.3
2023-01-05 12:00:00,1241.8,1886.7,729.62,27.67,76.24,12,3,1,0,1.2246467991473532e-16,-1.0,1993.3,1945.6,1915.6
2023-01-05 13:00:00,1248.5,1903.2,682.33,27.48,76.15,13,3,1,0,-0.2588190451025208,-0.9659258262890683,1886.7,1993.3,1914.9
2023-01-05 14:00:00,1264.8,2023.0,573.05,27.33,76.32,14,3,1,0,-0.4999999999999998,-0.8660254037844388,1903.2,1886.7,2000.3
2023-01-05 15:00:00,1254.7,2032.2,426.88,27.24,76.58,15,3,1,0,-0.7071067811865471,-0.7071067811865479,2023.0,1903.2,1999.8
2023-01-05 16:00:00,1238.0,1993.7,238.38,27.22,76.77,16,3,1,0,-0.8660254037844384,-0.5000000000000004,2032.2,2023.0,1984.1
2023-01-05 17:00:00,1281.6,1896.9,73.5,27.24,76.94,17,3,1,0,-0.9659258262890683,-0.25881904510252063,1993.7,2032.2,1914.1
2023-01-05 18:00:00,1387.3,1924.8,0.0,27.25,77.13,18,3,1,0,-1.0,-1.8369701987210297e-16,1896.9,1993.7,2039.6
2023-01-05 19:00:00,1461.8,2305.5,0.0,27.31,77.09,19,3,1,0,-0.9659258262890684,0.2588190451025203,1924.8,1896.9,2255.7
2023-01-05 20:00:00,1484.4,2243.4,0.0,27.37,77.04,20,3,1,0,-0.8660254037844386,0.5000000000000001,2305.5,1924.8,2170.2
2023-01-05 21:00:00,1486.1,2164.8,0.0,27.41,76.87,21,3,1,0,-0.7071067811865477,0.7071067811865474,2243.4,2305.5,2070.3
2023-01-05 22:00:00,1228.9,2044.7,0.0,27.4,76.55,22,3,1,0,-0.5000000000000004,0.8660254037844384,2164.8,2243.4,1960.3
2023-01-05 23:00:00,1345.2,1975.3,0.0,27.39,76.04,23,3,1,0,-0.25881904510252157,0.9659258262890681,2044.7,2164.8,1950.9
2023-01-06 00:00:00,1264.7,1842.4,0.0,27.34,75.87,0,4,1,0,0.0,1.0,1975.3,2044.7,1837.7
2023-01-06 01:00:00,1213.5,1759.5,0.0,27.31,75.92,1,4,1,0,0.25881904510252074,0.9659258262890683,1842.4,1975.3,1745.5
2023-01-06 02:00:00,1245.8,1691.4,0.0,27.3,76.02,2,4,1,0,0.49999999999999994,0.8660254037844387,1759.5,1842.4,1686.7
2023-01-06 03:00:00,1215.8,1629.1,0.0,27.3,76.26,3,4,1,0,0.7071067811865475,0.7071067811865476,1691.4,1759.5,1635.5
2023-01-06 04:00:00,1189.6,1618.0,0.0,27.33,76.96,4,4,1,0,0.8660254037844386,0.5000000000000001,1629.1,1691.4,1606.6
2023-01-06 05:00:00,1236.8,1675.8,0.0,27.35,78.24,5,4,1,0,0.9659258262890683,0.25881904510252074,1618.0,1629.1,1674.1
2023-01-06 06:00:00,1413.9,1835.0,0.0,27.33,79.77,6,4,1,0,1.0,6.123233995736766e-17,1675.8,1618.0,1835.2
2023-01-06 07:00:00,1606.5,1781.2,80.97,27.37,80.59,7,4,1,0,0.9659258262890683,-0.25881904510252063,1835.0,1675.8,1809.7
2023-01-06 08:00:00,1194.5,1697.9,231.27,27.43,80.56,8,4,1,0,0.8660254037844387,-0.49999999999999983,1781.2,1835.0,1710.5
2023-01-06 09:00:00,1226.4,1838.3,381.17,27.48,80.11,9,4,1,0,0.7071067811865476,-0.7071067811865475,1697.9,1781.2,1840.9
2023-01-06 10:00:00,1215.6,1938.0,453.48,27.52,79.44,10,4,1,0,0.49999999999999994,-0.8660254037844387,1838.3,1697.9,1945.6
2023-01-06 11:00:00,1172.4,1961.4,575.7,27.53,78.72,11,4,1,0,0.258819045102521,-0.9659258262890682,1938.0,1838.3,1993.3
2023-01-06 12:00:00,1170.5,1887.0,647.15,27.51,77.85,12,4,1,0,1.2246467991473532e-16,-1.0,1961.4,1938.0,1886.7
2023-01-06 13:00:00,1263.3,1847.5,633.72,27.34,77.74,13,4,1,0,-0.2588190451025208,-0.9659258262890683,1887.0,1961.4,1903.2
2023-01-06 14:00:00,1261.9,1949.8,526.53,27.06,78.52,14,4,1,0,-0.4999999999999998,-0.8660254037844388,1847.5,1887.0,2023.0
2023-01-06 15:00:00,1263.9,1937.4,380.0,26.84,79.24,15,4,1,0,-0.7071067811865471,-0.7071067811865479,1949.8,1847.5,2032.2
2023-01-06 16:00:00,1387.3,1901.7,215.7,26.77,79.13,16,4,1,0,-0.8660254037844384,-0.5000000000000004,1937.4,1949.8,1993.7
2023-01-06 17:00:00,1277.5,1844.4,71.45,26.81,78.4,17,4,1,0,-0.9659258262890683,-0.25881904510252063,1901.7,1937.4,1896.9
2023-01-06 18:00:00,1264.0,1941.6,0.0,26.88,77.49,18,4,1,0,-1.0,-1.8369701987210297e-16,1844.4,1901.7,1924.8
2023-01-06 19:00:00,1386.3,2197.2,0.0,26.99,76.6,19,4,1,0,-0.9659258262890684,0.2588190451025203,1941.6,1844.4,2305.5
2023-01-06 20:00:00,1288.3,2118.5,0.0,27.09,76.11,20,4,1,0,-0.8660254037844386,0.5000000000000001,2197.2,1941.6,2243.4
2023-01-06 21:00:00,1322.2,2019.6,0.0,27.17,76.0,21,4,1,0,-0.7071067811865477,0.7071067811865474,2118.5,2197.2,2164.8
2023-01-06 22:00:00,1300.7,1904.9,0.0,27.25,76.09,22,4,1,0,-0.5000000000000004,0.8660254037844384,2019.6,2118.5,2044.7
2023-01-06 23:00:00,1330.5,1907.9,0.0,27.35,76.0,23,4,1,0,-0.25881904510252157,0.9659258262890681,1904.9,2019.6,1975.3
2023-01-07 00:00:00,1213.2,1809.1,0.0,27.47,75.73,0,5,1,1,0.0,1.0,1907.9,1904.9,1842.4
2023-01-07 01:00:00,1216.4,1699.6,0.0,27.56,75.39,1,5,1,1,0.25881904510252074,0.9659258262890683,1809.1,1907.9,1759.5
2023-01-07 02:00:00,1217.1,1649.0,0.0,27.56,75.67,2,5,1,1,0.49999999999999994,0.8660254037844387,1699.6,1809.1,1691.4
2023-01-07 03:00:00,1202.8,1604.7,0.0,27.5,76.27,3,5,1,1,0.7071067811865475,0.7071067811865476,1649.0,1699.6,1629.1
2023-01-07 04:00:00,1198.6,1603.0,0.0,27.34,76.54,4,5,1,1,0.8660254037844386,0.5000000000000001,1604.7,1649.0,1618.0
2023-01-07 05:00:00,1271.3,1634.8,0.0,27.03,76.64,5,5,1,1,0.9659258262890683,0.25881904510252074,1603.0,1604.7,1675.8
2023-01-07 06:00:00,1350.2,1742.6,0.0,26.68,76.89,6,5,1,1,1.0,6.123233995736766e-17,1634.8,1603.0,1835.0
2023-01-07 07:00:00,1466.9,1777.2,41.78,26.41,77.31,7,5,1,1,0.9659258262890683,-0.25881904510252063,1742.6,1634.8,1781.2
2023-01-07 08:00:00,1300.2,1760.0,113.95,26.3,77.33,8,5,1,1,0.8660254037844387,-0.49999999999999983,1777.2,1742.6,1697.9
2023-01-07 09:00:00,1302.6,1851.5,205.23,26.28,76.98,9,5,1,1,0.7071067811865476,-0.7071067811865475,1760.0,1777.2,1838.3
2023-01-07 10:00:00,1320.0,1912.4,296.85,26.26,76.77,10,5,1,1,0.49999999999999994,-0.8660254037844387,1851.5,1760.0,1938.0
2023-01-07 11:00:00,1319.9,1923.5,376.73,26.22,76.97,11,5,1,1,0.258819045102521,-0.9659258262890682,1912.4,1851.5,1961.4
2023-01-07 12:00:00,1307.8,1842.4,431.0,26.15,77.41,12,5,1,1,1.2246467991473532e-16,-1.0,1923.5,1912.4,1887.0
2023-01-07 13:00:00,1293.9,1822.9,352.52,26.03,78.22,13,5,1,1,-0.2588190451025208,-0.9659258262890683,1842.4,1923.5,1847.5
2023-01-07 14:00:00,1333.9,1884.0,325.1,25.9,79.28,14,5,1,1,-0.4999999999999998,-0.8660254037844388,1822.9,1842.4,1949.8
2023-01-07 15:00:00,1560.4,1873.4,255.62,25.79,80.3,15,5,1,1,-0.7071067811865471,-0.7071067811865479,1884.0,1822.9,1937.4
2023-01-07 16:00:00,1666.9,1877.8,143.62,25.7,81.27,16,5,1,1,-0.8660254037844384,-0.5000000000000004,1873.4,1884.0,1901.7
2023-01-07 17:00:00,1209.3,1851.6,50.38,25.59,82.42,17,5,1,1,-0.9659258262890683,-0.25881904510252063,1877.8,1873.4,1844.4
2023-01-07 18:00:00,1544.8,1975.7,0.0,25.54,83.25,18,5,1,1,-1.0,-1.8369701987210297e-16,1851.6,1877.8,1941.6
2023-01-07 19:00:00,1981.3,2167.5,0.0,25.54,83.9,19,5,1,1,-0.9659258262890684,0.2588190451025203,1975.7,1851.6,2197.2
2023-01-07 20:00:00,1897.1,2060.1,0.0,25.54,84.45,20,5,1,1,-0.8660254037844386,0.5000000000000001,2167.5,1975.7,2118.5
2023-01-07 21:00:00,1587.5,1959.4,0.0,25.54,84.77,21,5,1,1,-0.7071067811865477,0.7071067811865474,2060.1,2167.5,2019.6
2023-01-07 22:00:00,1303.6,1841.1,0.0,25.58,84.57,22,5,1,1,-0.5000000000000004,0.8660254037844384,1959.4,2060.1,1904.9
2023-01-07 23:00:00,1455.1,1774.3,0.0,25.57,84.44,23,5,1,1,-0.25881904510252157,0.9659258262890681,1841.1,1959.4,1907.9
2023-01-08 00:00:00,1323.5,1667.8,0.0,25.47,84.77,0,6,1,1,0.0,1.0,1774.3,1841.1,1809.1
2023-01-08 01:00:00,1551.2,1586.4,0.0,25.36,85.31,1,6,1,1,0.25881904510252074,0.9659258262890683,1667.8,1774.3,1699.6
2023-01-08 02:00:00,1511.8,1543.7,0.0,25.31,85.55,2,6,1,1,0.49999999999999994,0.8660254037844387,1586.4,1667.8,1649.0
2023-01-08 03:00:00,1398.8,1501.5,0.0,25.31,85.77,3,6,1,1,0.7071067811865475,0.7071067811865476,1543.7,1586.4,1604.7
2023-01-08 04:00:00,1178.3,1487.0,0.0,25.36,85.97,4,6,1,1,0.8660254037844386,0.5000000000000001,1501.5,1543.7,1603.0
2023-01-08 05:00:00,1143.2,1533.6,0.0,25.43,86.02,5,6,1,1,0.9659258262890683,0.25881904510252074,1487.0,1501.5,1634.8
2023-01-08 06:00:00,1222.3,1621.2,0.0,25.52,85.8,6,6,1,1,1.0,6.123233995736766e-17,1533.6,1487.0,1742.6
2023-01-08 07:00:00,1326.8,1625.8,42.58,25.68,85.1,7,6,1,1,0.9659258262890683,-0.25881904510252063,1621.2,1533.6,1777.2
2023-01-08 08:00:00,1450.6,1599.5,121.78,25.92,83.92,8,6,1,1,0.8660254037844387,-0.49999999999999983,1625.8,1621.2,1760.0
2023-01-08 09:00:00,1162.8,1673.7,196.32,26.28,81.76,9,6,1,1,0.7071067811865476,-0.7071067811865475,1599.5,1625.8,1851.5
2023-01-08 10:00:00,1194.6,1720.0,293.67,26.73,78.78,10,6,1,1,0.49999999999999994,-0.8660254037844387,1673.7,1599.5,1912.4
2023-01-08 11:00:00,1256.6,1741.1,430.02,26.97,76.81,11,6,1,1,0.258819045102521,-0.9659258262890682,1720.0,1673.7,1923.5
2023-01-08 12:00:00,1171.6,1713.2,556.95,27.06,75.84,12,6,1,1,1.2246467991473532e-16,-1.0,1741.1,1720.0,1842.4
2023-01-08 13:00:00,1217.5,1696.5,464.75,27.08,75.27,13,6,1,1,-0.2588190451025208,-0.9659258262890683,1713.2,1741.1,1822.9
2023-01-08 14:00:00,1142.4,1731.9,350.17,27.07,75.01,14,6,1,1,-0.4999999999999998,-0.8660254037844388,1696.5,1713.2,1884.0
2023-01-08 15:00:00,1162.1,1748.9,226.9,27.05,74.92,15,6,1,1,-0.7071067811865471,-0.7071067811865479,1731.9,1696.5,1873.4
2023-01-08 16:00:00,1419.9,1767.0,136.4,27.01,75.03,16,6,1,1,-0.8660254037844384,-0.5000000000000004,1748.9,1731.9,1877.8
2023-01-08 17:00:00,1471.4,1790.6,46.05,26.95,75.48,17,6,1,1,-0.9659258262890683,-0.25881904510252063,1767.0,1748.9,1851.6
2023-01-08 18:00:00,1817.4,1926.9,0.0,26.92,75.88,18,6,1,1,-1.0,-1.8369701987210297e-16,1790.6,1767.0,1975.7
2023-01-08 19:00:00,1917.5,2212.1,0.0,26.92,76.31,19,6,1,1,-0.9659258262890684,0.2588190451025203,1926.9,1790.6,2167.5
2023-01-08 20:00:00,1854.6,2139.9,0.0,26.91,76.86,20,6,1,1,-0.8660254037844386,0.5000000000000001,2212.1,1926.9,2060.1
2023-01-08 21:00:00,1738.8,2051.3,0.0,26.86,77.77,21,6,1,1,-0.7071067811865477,0.7071067811865474,2139.9,2212.1,1959.4
2023-01-08 22:00:00,1741.6,1952.3,0.0,26.8,78.62,22,6,1,1,-0.5000000000000004,0.8660254037844384,2051.3,2139.9,1841.1
2023-01-08 23:00:00,1108.9,1836.9,0.0,26.76,79.14,23,6,1,1,-0.25881904510252157,0.9659258262890681,1952.3,2051.3,1774.3
2023-01-09 00:00:00,1216.4,1712.9,0.0,26.71,79.71,0,0,1,0,0.0,1.0,1836.9,1952.3,1667.8
2023-01-09 01:00:00,1223.4,1632.1,0.0,26.58,80.64,1,0,1,0,0.25881904510252074,0.9659258262890683,1712.9,1836.9,1586.4
2023-01-09 02:00:00,1118.9,1561.0,0.0,26.45,81.71,2,0,1,0,0.49999999999999994,0.8660254037844387,1632.1,1712.9,1543.7
2023-01-09 03:00:00,1127.8,1539.3,0.0,26.37,82.68,3,0,1,0,0.7071067811865475,0.7071067811865476,1561.0,1632.1,1501.5
2023-01-09 04:00:00,1120.5,1519.0,0.0,26.32,83.45,4,0,1,0,0.8660254037844386,0.5000000000000001,1539.3,1561.0,1487.0
2023-01-09 05:00:00,1179.2,1579.9,0.0,26.26,84.17,5,0,1,0,0.9659258262890683,0.25881904510252074,1519.0,1539.3,1533.6
2023-01-09 06:00:00,1218.9,1739.8,0.0,26.2,84.77,6,0,1,0,1.0,6.123233995736766e-17,1579.9,1519.0,1621.2
2023-01-09 07:00:00,1145.7,1764.4,69.72,26.13,85.42,7,0,1,0,0.9659258262890683,-0.25881904510252063,1739.8,1579.9,1625.8
2023-01-09 08:00:00,1195.8,1644.2,203.38,26.15,85.53,8,0,1,0,0.8660254037844387,-0.49999999999999983,1764.4,1739.8,1599.5
2023-01-09 09:00:00,1830.3,1810.5,365.95,26.2,85.26,9,0,1,0,0.7071067811865476,-0.7071067811865475,1644.2,1764.4,1673.7
2023-01-09 10:00:00,1643.4,1861.3,477.73,26.28,84.7,10,0,1,0,0.49999999999999994,-0.8660254037844387,1810.5,1644.2,1720.0
2023-01-09 11:00:00,1832.2,1898.5,516.28,26.47,83.56,11,0,1,0,0.258819045102521,-0.9659258262890682,1861.3,1810.5,1741.1
2023-01-09 12:00:00,1681.5,1821.2,492.55,26.71,82.08,12,0,1,0,1.2246467991473532e-16,-1.0,1898.5,1861.3,1713.2
2023-01-09 13:00:00,1696.9,1817.6,458.83,26.94,80.53,13,0,1,0,-0.2588190451025208,-0.9659258262890683,1821.2,1898.5,1696.5
